date,Name,playerid,Team,PlayerName,firstLastName,UPURL,xMLBAMID,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,mOPS,mSO,PTS,aPOS,FPTS,Dollars,Adjusted,Cost,cPOS
2025-06-23,"<a href=""statss.aspx?playerid=15640&position=OF"">Aaron Judge</a>",15640,NYY,Aaron Judge,Aaron Judge,/players/aaron-judge/15640/stats?position=OF,592450,OF/DH,3.119999885559082,356,25.9782645906151,48.5910335079235,35.4633550026466,-4.32667310008835,46.9488109236866,58.2502104154516,-16.5221800205864,194.382821319649,51.98859269855712,246.37141401820577,247.37141401820577,247.37141401820577,,4
2025-06-23,"<a href=""statss.aspx?playerid=19755&position=DH"">Shohei Ohtani</a>",19755,LAD,Shohei Ohtani,Shohei Ohtani,/players/shohei-ohtani/19755/stats?position=DH,660271,DH,1.5499999523162842,334,20.0558614616076,21.8894390110213,33.5930766453573,22.3597412471503,30.4621944476742,38.7866047281073,-8.25241543321132,158.894502107707,47.00824515505648,205.90274726276317,206.90274726276317,206.90274726276317,,9
2025-06-23,"<a href=""statss.aspx?playerid=18345&position=OF"">Kyle Tucker</a>",18345,CHC,Kyle Tucker,Kyle Tucker,/players/kyle-tucker/18345/stats?position=OF,663656,OF,8.710000038146973,356,17.5242256456569,25.7039525105788,24.2416848589108,12.0957357289816,17.2729012668642,27.4860163332745,9.79070730287983,134.115223647147,51.98859269855712,186.1038163457038,187.1038163457038,187.1038163457038,,4
2025-06-23,"<a href=""statss.aspx?playerid=25764&position=SS"">Bobby Witt Jr.</a>",25764,KCR,Bobby Witt Jr.,Bobby Witt Jr.,/players/bobby-witt-jr/25764/stats?position=SS,677951,SS,1.6299999952316284,356,29.7297425946559,16.1676687616851,24.2416848589108,24.412542350784,10.6782546764593,24.3393621409359,6.03172339952751,135.600978782959,48.835204214607174,184.4361829975657,185.4361829975657,185.4361829975657,,1
2025-06-23,"<a href=""statss.aspx?playerid=19709&position=SS/OF"">Fernando Tatis Jr.</a>",19709,SDP,Fernando Tatis Jr.,Fernando Tatis Jr.,/players/fernando-tatis-jr/19709/stats?position=SS/OF,665487,OF,11.619999885559082,353,21.2494938224826,18.0749255114638,27.9822415734894,14.1485368326153,20.5702245620667,23.3022381050615,-3.74163474918853,121.586025657991,51.98859269855712,173.574618356548,174.574618356548,174.574618356548,,4
2025-06-23,"<a href=""statss.aspx?playerid=20123&position=OF"">Juan Soto</a>",20123,NYM,Juan Soto,Juan Soto,/players/juan-soto/20123/stats?position=OF,665742,OF,7.079999923706055,356,10.7689008467585,18.0749255114638,27.9822415734894,-6.37947420372208,20.5702245620667,36.0068321354776,5.27992661885704,112.303577044391,51.98859269855712,164.29216974294818,165.29216974294818,165.29216974294818,,4
2025-06-23,"<a href=""statss.aspx?playerid=13510&position=3B"">Jose Ramirez</a>",13510,CLE,Jose Ramirez,José Ramírez,/players/jose-ramirez/13510/stats?position=3B,608070,3B/DH,4.900000095367432,357,11.1558213649576,23.7966957608,14.8902930724644,20.3069401435165,13.9755779716618,15.6406023865274,16.556878328914,116.322809028842,47.084120997007865,163.40693002584956,164.40693002584956,164.40693002584956,,3
2025-06-23,"<a href=""statss.aspx?playerid=18401&position=OF"">Ronald Acuna Jr.</a>",18401,ATL,Ronald Acuna Jr.,Ronald Acuña Jr.,/players/ronald-acuna-jr/18401/stats?position=OF,660670,OF,37.599998474121094,338,21.9184955500205,0.909614763455261,29.8525199307787,26.4653434544177,7.38093138125682,21.0616227698394,2.27273949617518,109.861267345944,51.98859269855712,161.84986004450076,162.84986004450076,162.84986004450076,,4
2025-06-23,"<a href=""statss.aspx?playerid=19611&position=1B"">Vladimir Guerrero Jr.</a>",19611,TOR,Vladimir Guerrero Jr.,Vladimir Guerrero Jr.,/players/vladimir-guerrero-jr/19611/stats?position=1B,665489,1B/DH,13.180000305175781,356,27.978608794166,23.7966957608,13.0200147151751,-10.4850764109896,13.9755779716618,23.8225874991953,9.79070730287983,101.899115632888,54.012814038303574,155.91192967119198,156.91192967119198,156.91192967119198,,5
2025-06-23,"<a href=""statss.aspx?playerid=13611&position=OF"">Mookie Betts</a>",13611,LAD,Mookie Betts,Mookie Betts,/players/mookie-betts/13611/stats?position=OF,605141,SS/OF,13.65999984741211,337,15.88459213309,12.3531552621276,20.5011281443322,-0.221070892820867,7.38093138125682,19.8767180400471,17.3086751095845,93.0841291776174,48.835204214607174,141.91933339222464,142.91933339222464,142.91933339222464,,1
2025-06-23,"<a href=""statss.aspx?playerid=25878&position=OF"">Corbin Carroll</a>",25878,ARI,Corbin Carroll,Corbin Carroll,/players/corbin-carroll/25878/stats?position=OF,682998,OF,7.889999866485596,353,2.09186132595434,4.72412826301272,31.722798288068,24.412542350784,7.38093138125682,11.7679989844208,-4.493431529859,77.6068290636377,51.98859269855712,129.59542176219486,130.59542176219486,130.59542176219486,,4
2025-06-23,"<a href=""statss.aspx?playerid=5361&position=1B"">Freddie Freeman</a>",5361,LAD,Freddie Freeman,Freddie Freeman,/players/freddie-freeman/5361/stats?position=1B,518692,1B,26.920000076293945,334,21.3347842831905,14.2604120119064,13.0200147151751,-4.32667310008835,0.786284790851858,16.6797745581682,9.03891052220937,70.7935077814131,54.012814038303574,124.80632181971663,125.80632181971663,125.80632181971663,,5
2025-06-23,"<a href=""statss.aspx?playerid=13613&position=2B"">Ketel Marte</a>",13613,ARI,Ketel Marte,Ketel Marte,/players/ketel-marte/13613/stats?position=2B,606466,2B/DH,30.65999984741211,327,12.7430352230943,12.3531552621276,11.1497363578858,-6.37947420372208,10.6782546764593,18.7296437435904,6.78352018019797,66.0578712396333,47.00824515505648,113.06611639468976,114.06611639468976,114.06611639468976,,2
2025-06-23,"<a href=""statss.aspx?playerid=23697&position=OF"">Julio Rodriguez</a>",23697,SEA,Julio Rodriguez,Julio Rodríguez,/players/julio-rodriguez/23697/stats?position=OF,677594,OF,13.710000038146973,360,8.26347485802286,12.3531552621276,16.7605714297536,16.201337936249,10.6782546764593,6.28159903824032,-14.266789678575,56.2716035222778,51.98859269855712,108.2601962208349,109.2601962208349,109.2601962208349,,4
2025-06-23,"<a href=""statss.aspx?playerid=29490&position=OF"">Jackson Merrill</a>",29490,SDP,Jackson Merrill,Jackson Merrill,/players/jackson-merrill/29490/stats?position=OF,701538,OF,27.280000686645508,334,17.412725357734,12.3531552621276,1.79834457143928,1.83173021081287,7.38093138125682,5.64852506011903,7.53531696086844,53.960728804358,51.98859269855712,105.94932150291517,106.94932150291517,106.94932150291517,,4
2025-06-23,"<a href=""statss.aspx?playerid=19251&position=1B"">Pete Alonso</a>",19251,NYM,Pete Alonso,Pete Alonso,/players/pete-alonso/19251/stats?position=1B,624413,1B,47.630001068115234,352,-7.77881055572478,27.6112092603575,13.0200147151751,-10.4850764109896,23.8675478572692,14.1745570289328,-9.00421221388179,51.4052296811384,54.012814038303574,105.418043719442,106.418043719442,106.418043719442,,5
2025-06-23,"<a href=""statss.aspx?playerid=26289&position=SS"">Gunnar Henderson</a>",26289,BAL,Gunnar Henderson,Gunnar Henderson,/players/gunnar-henderson/26289/stats?position=SS,683002,SS,9.329999923706055,349,1.39664977120141,10.4458985123489,20.5011281443322,3.88453131444661,13.9755779716618,12.1023777230798,-11.2596025558932,51.0465608811776,48.835204214607174,99.88176509578477,100.88176509578477,100.88176509578477,,1
2025-06-23,"<a href=""statss.aspx?playerid=12916&position=SS"">Francisco Lindor</a>",12916,NYM,Francisco Lindor,Francisco Lindor,/players/francisco-lindor/12916/stats?position=SS,596019,SS,14.149999618530273,345,0.81293850437145,8.53864176257018,16.7605714297536,10.0429346253478,7.38093138125682,2.10391329277764,1.52094271550472,47.1608737115823,48.835204214607174,95.99607792618947,96.99607792618947,96.99607792618947,,1
2025-06-23,"<a href=""statss.aspx?playerid=14344&position=1B"">Matt Olson</a>",14344,ATL,Matt Olson,Matt Olson,/players/matt-olson/14344/stats?position=1B,621566,1B,33.970001220703125,364,-6.02767675523491,27.6112092603575,13.0200147151751,-14.590678618257,20.5702245620667,14.4206014066573,-13.5149928979046,41.48870167286,54.012814038303574,95.5015157111636,96.5015157111636,96.5015157111636,,5
2025-06-23,"<a href=""statss.aspx?playerid=18360&position=3B"">Austin Riley</a>",18360,ATL,Austin Riley,Austin Riley,/players/austin-riley/18360/stats?position=3B,663586,3B,29.6200008392334,360,6.98455203643997,21.8894390110213,14.8902930724644,-12.5378775146233,20.5702245620667,13.1636424012715,-18.7775703625978,46.1827032060427,47.084120997007865,93.26682420305055,94.26682420305055,94.26682420305055,,3
2025-06-23,"<a href=""statss.aspx?playerid=17350&position=3B"">Rafael Devers</a>",17350,SFG,Rafael Devers,Rafael Devers,/players/rafael-devers/17350/stats?position=3B,646240,3B/DH,40.939998626708984,348,5.56791909971901,19.9821822612426,11.1497363578858,-10.4850764109896,13.9755779716618,15.5882811387651,-9.75600899455225,46.0226114237324,47.084120997007865,93.10673242074029,94.10673242074029,94.10673242074029,,3
2025-06-23,"<a href=""statss.aspx?playerid=33333&position=OF"">Wyatt Langford</a>",33333,TEX,Wyatt Langford,Wyatt Langford,/players/wyatt-langford/33333/stats?position=OF,694671,OF/DH,41.31999969482422,348,4.06599570229017,8.53864176257018,11.1497363578858,10.0429346253478,4.08360808605434,3.97105708002676,-2.98983796851807,38.862135645657,51.98859269855712,90.85072834421409,91.85072834421409,91.85072834421409,,4
2025-06-23,"<a href=""statss.aspx?playerid=28806&position=OF"">Jackson Chourio</a>",28806,MIL,Jackson Chourio,Jackson Chourio,/players/jackson-chourio/28806/stats?position=OF,694192,OF,16.420000076293945,356,5.48262863901113,14.2604120119064,11.1497363578858,14.1485368326153,4.08360808605434,-3.53103506456761,-6.74882187187039,38.8450649910349,51.98859269855712,90.83365768959203,91.83365768959203,91.83365768959203,,4
2025-06-23,"<a href=""statss.aspx?playerid=13624&position=SS"">Corey Seager</a>",13624,TEX,Corey Seager,Corey Seager,/players/corey-seager/13624/stats?position=SS,608369,SS,46.439998626708984,287,15.6091719028139,4.72412826301272,-3.81249050042861,-12.5378775146233,10.6782546764593,14.6892465396199,12.0460976448912,41.3965310117451,48.835204214607174,90.23173522635231,91.23173522635231,91.23173522635231,,1
2025-06-23,"<a href=""statss.aspx?playerid=11493&position=3B"">Manny Machado</a>",11493,SDP,Manny Machado,Manny Machado,/players/manny-machado/11493/stats?position=3B,592518,3B/DH,37.45000076293945,345,5.92862979070302,18.0749255114638,5.53890128601787,-2.27387199645461,10.6782546764593,4.9065495512756,0.0173491541637904,42.8707379736288,47.084120997007865,89.95485897063669,90.95485897063669,90.95485897063669,,3
2025-06-23,"<a href=""statss.aspx?playerid=11579&position=OF"">Bryce Harper</a>",11579,PHI,Bryce Harper,Bryce Harper,/players/bryce-harper/11579/stats?position=OF,547180,1B,22.260000228881836,301,10.8541913074663,4.72412826301272,1.79834457143928,-4.32667310008835,4.08360808605434,15.1432053310425,1.52094271550472,33.7977471744315,54.012814038303574,87.81056121273511,88.81056121273511,88.81056121273511,,5
2025-06-23,"<a href=""statss.aspx?playerid=26668&position=SS"">Elly De La Cruz</a>",26668,CIN,Elly De La Cruz,Elly De La Cruz,/players/elly-de-la-cruz/26668/stats?position=SS,682829,SS,4.300000190734863,348,-5.33246520048197,4.72412826301272,18.6308497870429,44.9405533871214,4.08360808605434,0.383446619371168,-29.3027252919843,38.1273956501363,48.835204214607174,86.96259986474344,87.96259986474344,87.96259986474344,,1
2025-06-23,"<a href=""statss.aspx?playerid=13066&position=OF"">Teoscar Hernandez</a>",13066,LAD,Teoscar Hernandez,Teoscar Hernández,/players/teoscar-hernandez/13066/stats?position=OF,606192,OF,56.880001068115234,326,8.34876531873074,19.9821822612426,5.53890128601787,-4.32667310008835,13.9755779716618,7.50456472904815,-17.2739768012569,33.7493416653559,51.98859269855712,85.73793436391298,86.73793436391298,86.73793436391298,,4
2025-06-23,"<a href=""statss.aspx?playerid=19556&position=DH/OF"">Yordan Alvarez</a>",19556,HOU,Yordan Alvarez,Yordan Alvarez,/players/yordan-alvarez/19556/stats?position=DH/OF,670541,OF/DH,17.149999618530273,232,17.1701759337355,-4.81215548588093,-15.0341606441644,-12.5378775146233,7.38093138125682,19.0517380645138,20.3158622322663,31.5345139671038,51.98859269855712,83.52310666566095,84.52310666566095,84.52310666566095,,4
2025-06-23,"<a href=""statss.aspx?playerid=16252&position=SS"">Trea Turner</a>",16252,PHI,Trea Turner,Trea Turner,/players/trea-turner/16252/stats?position=SS,607208,SS,24.110000610351562,345,17.189724781888,-0.99764198632347,14.8902930724644,12.0957357289816,-5.8083617995531,-2.98269289279408,0.0173491541637904,34.4044060588271,48.835204214607174,83.23961027343425,84.23961027343425,84.23961027343425,,1
2025-06-23,"<a href=""statss.aspx?playerid=18839&position=1B"">Josh Naylor</a>",18839,ARI,Josh Naylor,Josh Naylor,/players/josh-naylor/18839/stats?position=1B,647304,1B/DH,100.47000122070312,320,7.40434336091677,12.3531552621276,-3.81249050042861,-4.32667310008835,-2.51103850435062,0.442914971944524,13.5496912062322,23.0999026963535,54.012814038303574,77.1127167346571,78.1127167346571,78.1127167346571,,5
2025-06-23,"<a href=""statss.aspx?playerid=24610&position=OF"">Steven Kwan</a>",24610,CLE,Steven Kwan,Steven Kwan,/players/steven-kwan/24610/stats?position=OF,680757,OF,144.2899932861328,357,22.5284166440655,-16.2556959845533,14.8902930724644,3.88453131444661,-18.997654980363,-3.61138688958406,22.5712525742777,25.0097557507538,51.98859269855712,76.99834844931097,77.99834844931097,77.99834844931097,,4
2025-06-23,"<a href=""statss.aspx?playerid=16478&position=DH/OF"">Kyle Schwarber</a>",16478,PHI,Kyle Schwarber,Kyle Schwarber,/players/kyle-schwarber/16478/stats?position=DH/OF,656941,DH,75.9000015258789,348,-24.7393081000713,23.7966957608,18.6308497870429,-10.4850764109896,30.4621944476742,14.289933184637,-23.2883510466206,28.6669376224727,47.00824515505648,75.67518277752916,76.67518277752916,76.67518277752916,,9
2025-06-23,"<a href=""statss.aspx?playerid=10155&position=OF"">Mike Trout</a>",10155,LAA,Mike Trout,Mike Trout,/players/mike-trout/10155/stats?position=OF,545361,OF/DH,111.9000015258789,298,-7.13601865540204,6.63138501279145,1.79834457143928,-4.32667310008835,20.5702245620667,15.0120401784869,-10.5078057752227,22.0414967940712,51.98859269855712,74.03008949262836,75.03008949262836,75.03008949262836,,4
2025-06-23,"<a href=""statss.aspx?playerid=25931&position=OF"">Michael Harris II</a>",25931,ATL,Michael Harris II,Michael Harris II,/players/michael-harris-ii/25931/stats?position=OF,671739,OF,41.880001068115234,320,12.4085343593254,-2.9048987361022,3.66862292872858,7.99013352171409,-2.51103850435062,-0.773706790380397,3.77633305751611,21.6539798364509,51.98859269855712,73.64257253500804,74.64257253500804,74.64257253500804,,4
2025-06-23,"<a href=""statss.aspx?playerid=19627&position=DH/OF"">Brent Rooker</a>",19627,OAK,Brent Rooker,Brent Rooker,/players/brent-rooker/19627/stats?position=DH/OF,667670,OF/DH,62.2400016784668,315,-5.13567445185112,14.2604120119064,1.79834457143928,-6.37947420372208,23.8675478572692,12.7367473647665,-19.5293671432683,21.6185360065399,51.98859269855712,73.60712870509704,74.60712870509704,74.60712870509704,,4
2025-06-23,"<a href=""statss.aspx?playerid=10324&position=DH/OF"">Marcell Ozuna</a>",10324,ATL,Marcell Ozuna,Marcell Ozuna,/players/marcell-ozuna/10324/stats?position=DH/OF,542303,DH,68.76000213623047,320,3.56757489616809,10.4458985123489,1.79834457143928,-12.5378775146233,13.9755779716618,11.4463497605068,-7.50061865254086,21.1952495449607,47.00824515505648,68.20349470001719,69.20349470001719,69.20349470001719,,9
2025-06-23,"<a href=""statss.aspx?playerid=16556&position=2B"">Ozzie Albies</a>",16556,ATL,Ozzie Albies,Ozzie Albies,/players/ozzie-albies/16556/stats?position=2B,645277,2B,69.22000122070312,349,-0.216773914150403,8.53864176257018,7.40917964330717,-0.221070892820867,0.786284790851858,-5.35089780527717,9.03891052220937,19.9842741066901,47.00824515505648,66.99251926174662,67.99251926174662,67.99251926174662,,2
2025-06-23,"<a href=""statss.aspx?playerid=18568&position=1B/2B"">Luis Arraez</a>",18568,SDP,Luis Arraez,Luis Arraez,/players/luis-arraez/18568/stats?position=1B/2B,650333,1B/2B/DH,185.14999389648438,334,38.0722812516911,-16.2556959845533,-3.81249050042861,-6.37947420372208,-28.8896248659705,-6.66854997736841,36.8553914070166,12.9218371266648,47.00824515505648,59.93008228172127,60.93008228172127,60.93008228172127,,2
2025-06-23,"<a href=""statss.aspx?playerid=20503&position=C"">William Contreras</a>",20503,MIL,William Contreras,William Contreras,/players/william-contreras/20503/stats?position=C,661388,C/DH,24.790000915527344,325,5.43020898458094,4.72412826301272,-0.0719337858500163,-6.37947420372208,-2.51103850435062,3.19948067620031,-0.734447626506675,3.65692380336458,55.69535393671928,59.35227774008385,60.35227774008385,60.35227774008385,,0
2025-06-23,"<a href=""statss.aspx?playerid=27676&position=1B/DH"">Vinnie Pasquantino</a>",27676,KCR,Vinnie Pasquantino,Vinnie Pasquantino,/players/vinnie-pasquantino/27676/stats?position=1B/DH,686469,1B/DH,119.11000061035156,323,-0.715194720272482,10.4458985123489,-7.5530472150072,-12.5378775146233,0.786284790851858,-1.4149828520257,15.8050815482436,4.81616254951564,54.012814038303574,58.828976587819206,59.828976587819206,59.828976587819206,,5
2025-06-23,"<a href=""statss.aspx?playerid=21711&position=SS/OF"">Oneil Cruz</a>",21711,PIT,Oneil Cruz,Oneil Cruz,/players/oneil-cruz/21711/stats?position=SS/OF,665833,SS/OF,37.369998931884766,319,-7.22130911610992,2.81687151323399,1.79834457143928,16.201337936249,7.38093138125682,4.8306979311326,-19.5293671432683,6.27750707393352,48.835204214607174,55.11271128854071,56.11271128854071,56.11271128854071,,1
